,iteration,mean,ci_lb,ci_ub
57,58,0.23333333333333334,0.0727003361293263,0.39396633053734037
58,59,0.26666666666666666,0.09871738189379675,0.4346159514395366
59,60,0.16666666666666666,0.025127435798330655,0.30820589753500266
60,61,0.13333333333333333,0.004229691154525289,0.2624369755121414
61,62,0.1,-0.013936883013668896,0.21393688301366892
62,63,0.3,0.12595853638084464,0.47404146361915533
63,64,0.13333333333333333,0.004229691154525289,0.2624369755121414
64,65,0.13333333333333333,0.004229691154525289,0.2624369755121414
65,66,0.23333333333333334,0.0727003361293263,0.39396633053734037
66,67,0.06666666666666667,-0.028069506656465057,0.16140283998979837
67,68,0.2,0.04808415598177479,0.35191584401822523
68,69,0.1,-0.013936883013668896,0.21393688301366892
69,70,0.3,0.12595853638084464,0.47404146361915533
70,71,0.23333333333333334,0.0727003361293263,0.39396633053734037
71,72,0.16666666666666666,0.025127435798330655,0.30820589753500266
72,73,0.23333333333333334,0.07270033612932628,0.3939663305373404
73,74,0.13333333333333333,0.004229691154525289,0.2624369755121414
74,75,0.2,0.04808415598177479,0.35191584401822523
75,76,0.13333333333333333,0.004229691154525289,0.2624369755121414
76,77,0.16666666666666666,0.025127435798330655,0.30820589753500266
77,78,0.2,0.04808415598177479,0.35191584401822523
78,79,0.16666666666666666,0.025127435798330655,0.30820589753500266
79,80,0.16666666666666666,0.025127435798330655,0.30820589753500266
80,81,0.1,-0.013936883013668896,0.21393688301366892
81,82,0.2,0.04808415598177479,0.35191584401822523
82,83,0.23333333333333334,0.0727003361293263,0.39396633053734037
83,84,0.23333333333333334,0.07270033612932628,0.3939663305373404
84,85,0.06666666666666667,-0.028069506656465057,0.16140283998979837
85,86,0.2,0.04808415598177479,0.35191584401822523
86,87,0.16666666666666666,0.025127435798330655,0.30820589753500266
87,88,0.13333333333333333,0.004229691154525289,0.2624369755121414
88,89,0.03333333333333333,-0.03484098807109009,0.10150765473775675
89,90,0.06666666666666667,-0.028069506656465057,0.16140283998979837
90,91,0.03333333333333333,-0.03484098807109009,0.10150765473775675
91,92,0.13333333333333333,0.004229691154525289,0.2624369755121414
92,93,0.1,-0.013936883013668896,0.21393688301366892
93,94,0.16666666666666666,0.025127435798330655,0.30820589753500266
94,95,0.03333333333333333,-0.03484098807109009,0.10150765473775675
95,96,0.06666666666666667,-0.028069506656465057,0.16140283998979837
96,97,0.13333333333333333,0.004229691154525289,0.2624369755121414
97,98,0.06666666666666667,-0.028069506656465057,0.16140283998979837
98,99,0.1,-0.013936883013668896,0.21393688301366892
99,100,0.06666666666666667,-0.028069506656465057,0.16140283998979837
